Nome Completo,CPF,Logradouro,Munic¡pio da NotificaÆo,Telefone de Contato,EvoluÆo Caso,Data da NotificaÆo,CEP,Resultado do Teste,Sexo,IDADE,Data do in¡cio dos sintomas
FULANE SILVE,88890680,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-15,0,Negativo,Feminino,46,14/07/2020
FULANE SILVE,88890681,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-29,0,Negativo,Feminino,39,26/05/2020
FULANE SILVE,88890682,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-03-18,0,,Feminino,24,15/03/2020
FULANE SILVE,88890683,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-14,0,Negativo,Feminino,30,26/05/2020
FULANE SILVE,88890684,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-11,0,,Masculino,22,04/05/2020
FULANE SILVE,88890685,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-15,0,Negativo,Feminino,16,15/05/2020
FULANE SILVE,88890686,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-18,0,Negativo,Feminino,20,
FULANE SILVE,88890687,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-24,0,Negativo,Feminino,34,23/06/2020
FULANE SILVE,88890688,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-09,0,Negativo,Feminino,31,07/07/2020
FULANE SILVE,88890689,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-26,0,Negativo,Feminino,32,26/06/2020
FULANE SILVE,88890690,RUA LUGAR NENHUM,Nova Lima,99999999,,2020-07-13,0,Negativo,Feminino,20,13/07/2020
FULANE SILVE,88890691,RUA LUGAR NENHUM,Belo Horizonte,99999999,,2020-06-05,0,Negativo,Masculino,43,05/06/2020
FULANE SILVE,88890692,RUA LUGAR NENHUM,Santa B rbara,99999999,,2020-06-25,0,Negativo,Masculino,51,25/06/2020
FULANE SILVE,88890693,RUA LUGAR NENHUM,Nova Lima,99999999,,2020-06-22,0,Negativo,Masculino,37,22/06/2020
FULANE SILVE,88890694,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-15,0,Negativo,Masculino,27,15/07/2020
FULANE SILVE,88890695,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-04,0,Negativo,Masculino,31,04/06/2020
FULANE SILVE,88890696,RUA LUGAR NENHUM,SÆo Paulo,99999999,,2020-06-19,0,Negativo,Masculino,40,16/06/2020
FULANE SILVE,88890697,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-29,0,Positivo,Masculino,47,29/05/2020
FULANE SILVE,88890698,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-25,0,Negativo,Masculino,47,24/06/2020
FULANE SILVE,88890699,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-04-29,0,,Feminino,64,24/04/2020
FULANE SILVE,88890700,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-06,0,Positivo,Feminino,29,01/07/2020
FULANE SILVE,88890701,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-04,0,Negativo,Masculino,32,26/05/2020
FULANE SILVE,88890702,RUA LUGAR NENHUM,Mariana,99999999,Em tratamento domiciliar,2020-05-28,0,Positivo,Masculino,39,28/05/2020
FULANE SILVE,88890703,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-01,0,Negativo,Masculino,24,01/06/2020
FULANE SILVE,88890704,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-04,0,Negativo,Masculino,41,03/06/2020
FULANE SILVE,88890705,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-31,0,Negativo,Masculino,38,28/05/2020
FULANE SILVE,88890706,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-16,0,Negativo,Masculino,38,16/06/2020
FULANE SILVE,88890707,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-07,0,Negativo,Feminino,38,07/07/2020
FULANE SILVE,88890708,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-03,0,Negativo,Feminino,41,01/07/2020
FULANE SILVE,88890709,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-26,0,Negativo,Masculino,37,26/06/2020
FULANE SILVE,88890710,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-03-23,0,,Feminino,32,22/03/2020
FULANE SILVE,88890711,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-15,0,,Feminino,24,10/07/2020
FULANE SILVE,88890712,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-27,0,Negativo,Feminino,30,26/05/2020
FULANE SILVE,88890713,RUA LUGAR NENHUM,Ouro Preto,99999999,Cura,2020-06-22,0,Negativo,Feminino,36,15/06/2020
FULANE SILVE,88890714,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-07,0,Negativo,Feminino,35,25/04/2020
FULANE SILVE,88890715,RUA LUGAR NENHUM,Itabirito,99999999,,2020-04-28,0,Negativo,Feminino,36,18/04/2020
FULANE SILVE,88890716,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-10,0,Positivo,Feminino,42,05/06/2020
FULANE SILVE,88890717,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-14,0,Negativo,Feminino,22,26/05/2020
FULANE SILVE,88890718,RUA LUGAR NENHUM,Belo Horizonte,99999999,,2020-06-19,0,Positivo,Feminino,26,09/06/2020
FULANE SILVE,88890719,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-25,0,Negativo,Feminino,30,23/06/2020
FULANE SILVE,88890720,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-15,0,Negativo,Masculino,38,15/06/2020
FULANE SILVE,88890721,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-02,0,Negativo,Masculino,55,01/06/2020
FULANE SILVE,88890722,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-15,0,Negativo,Masculino,44,15/06/2020
FULANE SILVE,88890723,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-31,0,Negativo,Masculino,45,25/05/2020
FULANE SILVE,88890724,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-22,0,Negativo,Masculino,37,19/06/2020
FULANE SILVE,88890725,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-30,0,Negativo,Masculino,32,30/05/2020
FULANE SILVE,88890726,RUA LUGAR NENHUM,Itabira,99999999,,2020-07-14,0,Negativo,Masculino,36,04/06/2020
FULANE SILVE,88890727,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-08,0,,Masculino,20,03/07/2020
FULANE SILVE,88890728,RUA LUGAR NENHUM,Belo Horizonte,99999999,,2020-06-05,0,Negativo,Masculino,21,05/06/2020
FULANE SILVE,88890729,RUA LUGAR NENHUM,Belo Horizonte,99999999,,2020-07-06,0,,Masculino,48,02/07/2020
FULANE SILVE,88890730,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-26,0,,Masculino,46,24/05/2020
FULANE SILVE,88890731,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-21,0,,Masculino,36,18/06/2020
FULANE SILVE,88890732,RUA LUGAR NENHUM,Itabirito,99999999,,2020-06-16,0,Positivo,Masculino,42,08/06/2020
FULANE SILVE,88890733,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-24,0,Negativo,Masculino,44,24/06/2020
FULANE SILVE,88890734,RUA LUGAR NENHUM,Belo Horizonte,99999999,,2020-06-04,0,Negativo,Masculino,38,04/06/2020
FULANE SILVE,88890735,RUA LUGAR NENHUM,Mariana,99999999,,2020-05-25,0,,Masculino,37,25/05/2020
FULANE SILVE,88890736,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-26,0,Negativo,Masculino,41,26/06/2020
FULANE SILVE,88890737,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-03-30,0,,Masculino,34,20/03/2020
FULANE SILVE,88890738,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-06,0,Negativo,Masculino,29,20/05/2020
FULANE SILVE,88890739,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-04,0,Negativo,Masculino,50,01/06/2020
FULANE SILVE,88890740,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-18,0,Negativo,Masculino,42,17/06/2020
FULANE SILVE,88890741,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-16,0,Negativo,Masculino,54,16/06/2020
FULANE SILVE,88890742,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-27,0,Negativo,Masculino,38,20/05/2020
FULANE SILVE,88890743,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-31,0,Negativo,Masculino,37,29/05/2020
FULANE SILVE,88890744,RUA LUGAR NENHUM,Nova Lima,99999999,,2020-06-19,0,Positivo,Masculino,53,04/03/2020
FULANE SILVE,88890745,RUA LUGAR NENHUM,Itabirito,99999999,,2020-06-29,0,Negativo,Masculino,27,19/06/2020
FULANE SILVE,88890746,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-31,0,Negativo,Masculino,52,25/05/2020
FULANE SILVE,88890747,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-04,0,Negativo,Masculino,43,03/06/2020
FULANE SILVE,88890748,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-31,0,Negativo,Masculino,38,26/05/2020
FULANE SILVE,88890749,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-01,0,Negativo,Masculino,24,01/07/2020
FULANE SILVE,88890750,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-26,0,Negativo,Masculino,22,26/05/2020
FULANE SILVE,88890751,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-04,0,Negativo,Masculino,31,01/06/2020
FULANE SILVE,88890752,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-05,0,,Feminino,53,24/05/2020
FULANE SILVE,88890753,RUA LUGAR NENHUM,Ouro Preto,99999999,Obito,2020-07-10,0,Positivo,Feminino,79,26/06/2020
FULANE SILVE,88890754,RUA LUGAR NENHUM,Itabirito,99999999,,2020-05-12,0,,Feminino,83,09/05/2020
FULANE SILVE,88890755,RUA LUGAR NENHUM,Ouro Preto,99999999,Cura,2020-06-01,0,Positivo,Masculino,46,01/06/2020
FULANE SILVE,88890756,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-07,0,Negativo,Feminino,36,21/05/2020
FULANE SILVE,88890757,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-03,0,Negativo,Feminino,29,03/07/2020
FULANE SILVE,88890758,RUA LUGAR NENHUM,Ouro Preto,99999999,Em tratamento domiciliar,2020-05-19,0,Positivo,Feminino,25,12/05/2020
FULANE SILVE,88890759,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-12,0,Negativo,Feminino,38,01/03/2020
FULANE SILVE,88890760,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-11,0,Negativo,Masculino,72,03/05/2020
FULANE SILVE,88890761,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-10,0,Negativo,Masculino,69,10/07/2020
FULANE SILVE,88890762,RUA LUGAR NENHUM,Ipatinga,99999999,,2020-06-01,0,Negativo,Masculino,47,26/05/2020
FULANE SILVE,88890763,RUA LUGAR NENHUM,Santa B rbara,99999999,,2020-06-25,0,Negativo,Masculino,52,25/06/2020
FULANE SILVE,88890764,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-26,0,Negativo,Masculino,41,26/05/2020
FULANE SILVE,88890765,RUA LUGAR NENHUM,Ouro Preto,99999999,àbito,2020-04-16,0,Negativo,Masculino,71,13/04/2020
FULANE SILVE,88890766,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-19,0,Negativo,Masculino,47,17/06/2020
FULANE SILVE,88890767,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-18,0,Positivo,Masculino,54,11/06/2020
FULANE SILVE,88890768,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-12,0,Positivo,Masculino,41,22/05/2020
FULANE SILVE,88890769,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-22,0,Negativo,Masculino,38,22/06/2020
FULANE SILVE,88890770,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-04,0,Negativo,Masculino,51,02/06/2020
FULANE SILVE,88890771,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-10,0,Positivo,Masculino,64,01/07/2020
FULANE SILVE,88890772,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-16,0,Negativo,Masculino,44,16/06/2020
FULANE SILVE,88890773,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-18,0,Negativo,Masculino,55,18/06/2020
FULANE SILVE,88890774,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-16,0,Negativo,Masculino,38,16/06/2020
FULANE SILVE,88890775,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-16,0,Negativo,Masculino,30,15/06/2020
FULANE SILVE,88890776,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-18,0,Negativo,Masculino,34,18/06/2020
FULANE SILVE,88890777,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-20,0,Negativo,Masculino,42,18/06/2020
FULANE SILVE,88890778,RUA LUGAR NENHUM,ConceiÆo do Mato Dentro,99999999,,2020-07-13,0,Negativo,Masculino,36,01/07/2020
FULANE SILVE,88890779,RUA LUGAR NENHUM,Contagem,99999999,,2020-06-10,0,Negativo,Masculino,42,28/05/2020
FULANE SILVE,88890780,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-18,0,Negativo,Masculino,35,18/06/2020
FULANE SILVE,88890781,RUA LUGAR NENHUM,Lagoa Santa,99999999,,2020-07-14,0,Negativo,Masculino,35,05/07/2020
FULANE SILVE,88890782,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-31,0,Negativo,Masculino,34,28/05/2020
FULANE SILVE,88890783,RUA LUGAR NENHUM,Itabira,99999999,,2020-06-12,0,Negativo,Masculino,38,26/05/2020
FULANE SILVE,88890784,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-14,0,,Masculino,27,13/07/2020
FULANE SILVE,88890785,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-16,0,Negativo,Masculino,33,16/06/2020
FULANE SILVE,88890786,RUA LUGAR NENHUM,Conselheiro Lafaiete,99999999,,2020-06-16,0,Negativo,Masculino,28,16/06/2020
FULANE SILVE,88890787,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-04,0,Negativo,Masculino,22,04/06/2020
FULANE SILVE,88890788,RUA LUGAR NENHUM,Itabira,99999999,,2020-07-08,0,Negativo,Masculino,42,18/05/2020
FULANE SILVE,88890789,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-19,0,Negativo,Masculino,34,19/06/2020
FULANE SILVE,88890790,RUA LUGAR NENHUM,Nova Lima,99999999,,2020-07-10,0,Positivo,Masculino,33,09/07/2020
FULANE SILVE,88890791,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-09,0,,Masculino,27,08/07/2020
FULANE SILVE,88890792,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-12,0,Negativo,Masculino,44,12/06/2020
FULANE SILVE,88890793,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-09,0,Negativo,Masculino,33,09/06/2020
FULANE SILVE,88890794,RUA LUGAR NENHUM,Belo Horizonte,99999999,,2020-06-05,0,Negativo,Masculino,38,05/06/2020
FULANE SILVE,88890795,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-30,0,Negativo,Masculino,29,30/05/2020
FULANE SILVE,88890796,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-13,0,Negativo,Masculino,28,13/07/2020
FULANE SILVE,88890797,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-20,0,Negativo,Masculino,31,19/06/2020
FULANE SILVE,88890798,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-31,0,Negativo,Masculino,33,27/05/2020
FULANE SILVE,88890799,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-23,0,Negativo,Masculino,3,19/06/2020
FULANE SILVE,88890800,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-19,0,Negativo,Masculino,43,19/06/2020
FULANE SILVE,88890801,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-15,0,Negativo,Masculino,35,15/05/2020
FULANE SILVE,88890802,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-29,0,Negativo,Masculino,25,28/05/2020
FULANE SILVE,88890803,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-04,0,Negativo,Masculino,50,02/06/2020
FULANE SILVE,88890804,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-17,0,Negativo,Masculino,27,17/06/2020
FULANE SILVE,88890805,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-25,0,Negativo,Masculino,34,24/06/2020
FULANE SILVE,88890806,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-22,0,Negativo,Masculino,31,07/06/2020
FULANE SILVE,88890807,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-16,0,Positivo,Masculino,35,15/06/2020
FULANE SILVE,88890808,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-08,0,Negativo,Masculino,13,08/06/2020
FULANE SILVE,88890809,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-04,0,Negativo,Masculino,37,01/06/2020
FULANE SILVE,88890810,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-12,0,Positivo,Masculino,39,04/07/2020
FULANE SILVE,88890811,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-10,0,Negativo,Masculino,40,10/06/2020
FULANE SILVE,88890812,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-04,0,Negativo,Masculino,34,01/06/2020
FULANE SILVE,88890813,RUA LUGAR NENHUM,Pomerode,99999999,,2020-07-15,0,Negativo,Masculino,37,13/07/2020
FULANE SILVE,88890814,RUA LUGAR NENHUM,Ouro Preto,99999999,Cura,2020-05-14,0,,Masculino,24,13/05/2020
FULANE SILVE,88890815,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-09,0,Negativo,Feminino,55,02/06/2020
FULANE SILVE,88890816,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-04,0,Negativo,Masculino,46,01/06/2020
FULANE SILVE,88890817,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-20,0,Negativo,Masculino,31,19/06/2020
FULANE SILVE,88890818,RUA LUGAR NENHUM,SÆo Paulo,99999999,,2020-06-24,0,Negativo,Masculino,42,18/06/2020
FULANE SILVE,88890819,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-29,0,Negativo,Masculino,51,28/05/2020
FULANE SILVE,88890820,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-15,0,,Masculino,50,13/06/2020
FULANE SILVE,88890821,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-30,0,Negativo,Masculino,49,30/05/2020
FULANE SILVE,88890822,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-15,0,Negativo,Masculino,39,15/05/2020
FULANE SILVE,88890823,RUA LUGAR NENHUM,Congonhas,99999999,,2020-06-08,0,Negativo,Masculino,47,08/06/2020
FULANE SILVE,88890824,RUA LUGAR NENHUM,Belo Horizonte,99999999,,2020-06-09,0,Negativo,Masculino,34,04/06/2020
FULANE SILVE,88890825,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-16,0,Negativo,Masculino,49,16/06/2020
FULANE SILVE,88890826,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-31,0,Negativo,Masculino,52,25/05/2020
FULANE SILVE,88890827,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-03-21,0,,Masculino,62,16/03/2020
FULANE SILVE,88890828,RUA LUGAR NENHUM,Belo Horizonte,99999999,,2020-07-01,0,Negativo,Masculino,46,27/06/2020
FULANE SILVE,88890829,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-23,0,Negativo,Masculino,41,23/06/2020
FULANE SILVE,88890830,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-25,0,Negativo,Masculino,30,25/06/2020
FULANE SILVE,88890831,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-14,0,Negativo,Masculino,26,26/05/2020
FULANE SILVE,88890832,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-04,0,Negativo,Masculino,41,01/06/2020
FULANE SILVE,88890833,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-17,0,Negativo,Masculino,38,17/07/2020
FULANE SILVE,88890834,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-18,0,Negativo,Masculino,39,18/06/2020
FULANE SILVE,88890835,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-13,0,,Masculino,31,08/05/2020
FULANE SILVE,88890836,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-17,0,Negativo,Masculino,41,17/06/2020
FULANE SILVE,88890837,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-14,0,Negativo,Masculino,45,14/07/2020
FULANE SILVE,88890838,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-31,0,Negativo,Masculino,50,27/05/2020
FULANE SILVE,88890839,RUA LUGAR NENHUM,Belo Horizonte,99999999,,2020-06-05,0,Negativo,Masculino,33,05/06/2020
FULANE SILVE,88890840,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-17,0,Negativo,Masculino,43,17/07/2020
FULANE SILVE,88890841,RUA LUGAR NENHUM,SÆo Paulo,99999999,,2020-07-02,0,Positivo,Masculino,53,01/07/2020
FULANE SILVE,88890842,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-17,0,Negativo,Masculino,42,17/06/2020
FULANE SILVE,88890843,RUA LUGAR NENHUM,Mariana,99999999,Obito,2020-05-15,0,Positivo,Masculino,46,15/05/2020
FULANE SILVE,88890844,RUA LUGAR NENHUM,Ouro Preto,99999999,Cancelado,2020-04-27,0,Negativo,Masculino,53,26/04/2020
FULANE SILVE,88890845,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-17,0,Negativo,Masculino,43,17/06/2020
FULANE SILVE,88890846,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-02,0,Positivo,Masculino,45,29/06/2020
FULANE SILVE,88890847,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-10,0,Negativo,Masculino,49,09/06/2020
FULANE SILVE,88890848,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-25,0,Negativo,Masculino,49,25/06/2020
FULANE SILVE,88890849,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-22,0,Negativo,Masculino,35,22/06/2020
FULANE SILVE,88890850,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-08,0,Negativo,Masculino,26,08/06/2020
FULANE SILVE,88890851,RUA LUGAR NENHUM,SÆo Paulo,99999999,,2020-06-12,0,Negativo,Masculino,43,22/05/2020
FULANE SILVE,88890852,RUA LUGAR NENHUM,SÆo Paulo,99999999,,2020-06-03,0,Negativo,Masculino,26,02/06/2020
FULANE SILVE,88890853,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-31,0,Negativo,Masculino,42,29/05/2020
FULANE SILVE,88890854,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-27,0,Negativo,Masculino,37,26/05/2020
FULANE SILVE,88890855,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-04,0,Negativo,Masculino,56,01/06/2020
FULANE SILVE,88890856,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-25,0,Negativo,Masculino,28,24/06/2020
FULANE SILVE,88890857,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-14,0,Negativo,Masculino,39,14/07/2020
FULANE SILVE,88890858,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-04,0,Negativo,Masculino,38,01/06/2020
FULANE SILVE,88890859,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-10,0,Negativo,Masculino,31,10/07/2020
FULANE SILVE,88890860,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-28,0,Negativo,Masculino,29,04/06/2020
FULANE SILVE,88890861,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-16,0,Negativo,Masculino,40,16/06/2020
FULANE SILVE,88890862,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-07,0,Negativo,Masculino,50,07/07/2020
FULANE SILVE,88890863,RUA LUGAR NENHUM,SÆo Paulo,99999999,,2020-06-16,0,Negativo,Masculino,40,15/06/2020
FULANE SILVE,88890864,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-10,0,Negativo,Feminino,40,10/06/2020
FULANE SILVE,88890865,RUA LUGAR NENHUM,Congonhas,99999999,,2020-06-22,0,Negativo,Feminino,44,22/06/2020
FULANE SILVE,88890866,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-15,0,,Feminino,26,14/07/2020
FULANE SILVE,88890867,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-29,0,Positivo,Feminino,51,01/06/2020
FULANE SILVE,88890868,RUA LUGAR NENHUM,Curitiba,99999999,,2020-07-13,0,Negativo,Feminino,32,
FULANE SILVE,88890869,RUA LUGAR NENHUM,Belo Horizonte,99999999,,2020-06-04,0,Negativo,Feminino,42,04/06/2020
FULANE SILVE,88890870,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-09,0,Negativo,Feminino,43,26/05/2020
FULANE SILVE,88890871,RUA LUGAR NENHUM,Betim,99999999,,2020-06-03,0,,Feminino,50,28/05/2020
FULANE SILVE,88890872,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-21,0,Negativo,Feminino,31,21/05/2020
FULANE SILVE,88890873,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-18,0,Negativo,Feminino,40,04/05/2020
FULANE SILVE,88890874,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-02-27,0,Negativo,Feminino,55,25/02/2020
FULANE SILVE,88890875,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-13,0,Negativo,Feminino,30,13/07/2020
FULANE SILVE,88890876,RUA LUGAR NENHUM,Mariana,99999999,,2020-04-18,0,,Feminino,37,18/04/2020
FULANE SILVE,88890877,RUA LUGAR NENHUM,Itabirito,99999999,,2020-04-02,0,Negativo,Masculino,39,30/03/2020
FULANE SILVE,88890878,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-10,0,Negativo,Masculino,56,10/06/2020
FULANE SILVE,88890879,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-06,0,Negativo,Masculino,27,06/07/2020
FULANE SILVE,88890880,RUA LUGAR NENHUM,Ouro Preto,99999999,Cura,2020-06-09,0,Positivo,Masculino,39,09/06/2020
FULANE SILVE,88890881,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-09,0,,Feminino,91,08/06/2020
FULANE SILVE,88890882,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-03-19,0,,Feminino,24,15/03/2020
FULANE SILVE,88890883,RUA LUGAR NENHUM,Mariana,99999999,,2020-05-13,0,,Masculino,0,06/05/2020
FULANE SILVE,88890884,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-07,0,Negativo,Feminino,22,21/05/2020
